Publisher  App ID,Publisher  App Name,Publisher Account Name,Publisher Account ID,Publisher  App Market ID,Publisher  App Platform,Publisher  App Metadata Liftoff Category,  Transaction Event Ad Spend (Unified)
6701568b6463444629ac65e3,Remote Control for Rоku & TCL,SensusTech LLC,670153ce6f113e00119a0fad,com.sensustech.tclremote,android,Utility,1774.5612091104922
68fcc73f63adfe977a1f5415,Mahjong Blast! - GP,jiayou,606c7bac7a37680015801ad8,com.hungrystudio.mahjong,android,Gaming,1774.2439561118117
673cc785f4ded7f554b487a8,Idle Mine!,Fumb Games,5a689d947f4def81700028c6,com.fumbgames.minersofbitcoin,android,Gaming,1772.19204842909
6759419c2cd81ce692dbe0fe,Hunting Sniper nDC,WuHan PaPa Interactive Technology Ltd.,5d08502c835a3800184d6345,com.ru.huntingsniper,android,Gaming,1769.9150659010686
65deb57f7ec96f667da852d5,Hago,HAGO SG,65deb47c17069f0011a2db9d,com.yy.hiyo,android,Social,1769.329348215912
661f93c83b493c22d404b5c9,Yatzy Blitz-IOS,PLAYDAYY TECHNOLOGIES PTE. LTD.,60e59f4713bcb50017c45d89,6478950175,iOS,Gaming,1767.3309691280765
65b9ca84285feb210062941e,Triple Match 3D_iOS,Mavericks Mobile,58b91be73e5caab04b000296,6476169914,iOS,Gaming,1766.6476308880715
68d636b6eda925ecf2d060b9,Contacts - Caller ID & Spam,Infinity,642fcca2b04a200010798b74,com.syco.phone.contacts,android,Social,1766.020109320316
666cd2fac454e70b94528cd5,Merge Sticker Playbook 2D,Lion Studios,5f064bf93191d60018f0fd5a,com.game.goolny.stickers,android,Gaming,1764.8123751693242
68bfd8999dc29aad6ea20689,SkewerJam_com.ig.skewer.jam.food.sort,Zego Global Ltd,5ce32f41e15f77001148e36d,com.ig.skewer.jam.food.sort,android,Gaming,1761.810923572744
691ec3489798789d95398e52,Lucky Christmatch Hoilday,X-Color HK Limited,66d6b2d80f05bd0011e10732,6754862011,iOS,Gaming,1756.4404243359413
55d1cc1ad05df87b400004fc,Blackjack 21: Blackjackist,KamaGames,561e8d966b8d90f61a00392d,959038492,iOS,Gaming,1754.637400516428
6425028d6f568f8bdabde8d5,BlockPuz - Block Puzzles Games,"FUN CRADLE CO, LIMITED",638ac9a1a59060001b45b712,1547762178,iOS,Gaming,1754.4002024293559
66fe2940921600c00d736ece,Ora Storage Manager,Think Yeah,5dc9534f674ec70017d0306a,storage.manager.ora,android,Utility,1754.2454569590936
65252a2822e02a63334660ad,Word Maker iOS,Chardonnay Partners LLC,627b73f7023d420018e2f038,1598506904,iOS,Gaming,1753.0823719036352
5d076054b0322d00170010d9,Cooking Fever (Android),Nordcurrent,561e8d946b8d90f61a001f18,com.nordcurrent.canteenhd,android,Gaming,1753.0596131491488
67f4d15589fc0584f2b86a97,RJ_Solitaire_GP,Aged Studio Limited,5fc7301f7a7f0200153979c7,com.reachjunction.card.game.solitaire,android,Gaming,1752.8407312019667
64818cdaec8a2acdf16880dd,pillo,pitcrew Inc,64818c5ca6bfa20014cb1761,xyz.rtrvr.pillo,android,Utility,1752.59857510317
68cbcfe9caa5fc3ded7e92e3,Farm Out,ADONE PTE. LTD.,6140b93df325530017ebcca3,6752285531,iOS,Gaming,1752.437561781699
61078e85a1463f5d1a72ce4a,New Tile Master 3D - Classic Match,"HIGGS TECHNOLOGY CO.,LIMITED",5c99bb9a419bc70011bbebcd,1562663583,iOS,Gaming,1751.1385952536577
6501da4a5946c49eb49f6776,Klondike Android,Chardonnay Partners LLC,627b73f7023d420018e2f038,com.newpubco.klondikesolitaire,android,Gaming,1750.0815695785677
68e3bda75f81a96145dc4e8f,Android BlaBlaCar app,BlaBlaCar,68e3b400929af3ce1804c5a0,com.comuto,android,Travel,1749.2454098932208
684fbaa73dfa9792f0f44565,AI Trainer: Earn Energy,SANJT PLUS CORPORATION LIMITED,65dd49104e9fff0011d398fd,com.numcraft.aitrainer,android,Utility,1749.2156689324925
6757d9609e6ef0ac4dc6b762,isotauni,"LE TECH CO, LIMITED",667bb1db60e2ea001149bf9f,6739206972,iOS,Gaming,1748.9977047751172
68623c56c72ffbaa1f7fbdd6,Craftarena,META GAME,62fbb79bb968e50018b96718,com.cryptoapps.craftarena,android,Gaming,1747.873226272588
5ecd45c76e5d810001d51341,myVEGAS Slots iOS,PlayStudios,561e8d956b8d90f61a0027d2,714508224,iOS,Gaming,1746.8372159625337
67736b460b2f71906881cf8b,Car Simulator: Driving School,C2T Studio,677368fb43e94a0011b70230,com.openworld.carsimulatorct,android,Gaming,1742.275958027185
591d3e835985c41b730017a0,com.tellurionmobile.tCraft/40541,"Appodeal, Inc.",561e8d956b8d90f61a003219,1102415991,iOS,Gaming,1741.2975094577494
55bb5589d84df5163800036f,Zombie Catchers Android,Deca Games,561e8d946b8d90f61a001563,fi.twomenandadog.zombiecatchers,android,Gaming,1741.0406199665713
66797484d022239028bfedff,Conquer Countries,SuperSonic Studios,5e3692d21cd3cb0018dd4329,6480472116,iOS,Gaming,1740.6259812746198
65a7a3491112bfaba3854ea8,dポイントクラブ,fluct,653b61bc1f514a0011d4160d,821434357,iOS,e-Commerce,1740.42223606268
6316eca60258528e7d785a5d,Heymandi - iOS,Heymandi Technology Inc.,6307e84301a1be001ace969c,1279854151,iOS,Social,1740.2642492414716
68d3c416de8c4a48090b8dd8,Mahjong Slide: Zen android,AmberMobile Limited,5fc0a33dcb32b5001563f9dc,mahjong.slide,android,Gaming,1739.8513498532875
558042ee42352c74720001ce,Red Ball 4 (Ad Supported),FDG Entertainment,561e8d956b8d90f61a002ad2,998471673,iOS,Gaming,1739.4342740059951
68c94005d6eb9a7df06c89c7,Bingo Ace: Lucky Bingo Game,DOLE TECHNOLOGY PTE LTD,683ecdcdc72df000112c4716,com.apollo.bingo,android,Gaming,1737.9338269824898
5f1740f9fd8df300014e356f,A: Domino,XIMAD Inc.,561e8d936b8d90f61a000da4,ru.skillcap.dominoes,android,Gaming,1736.1194390021178
5d66ef034463040018d1607a,Brainium Solitaire Android,Brainium Studios,5d3a10eeddc71000189c7a37,com.brainium.solitairefree,android,Gaming,1734.8416068967704
65c39f277ec96f667da803e2,Cup Heroes ANDROID,Voodoo,56d55c72562b9c353800000d,com.studio501.cuphero,android,Gaming,1734.5475746947054
6926714cf65130bc5467c8ed,3D Nuts Sort-IOS,BOLOYO LIMITED,5f0c183af52f8e001b9cc198,6749267372,iOS,Gaming,1733.891408468537
64fc23e1b30c764e0a11eb29,mydiary,"BetterApp Tech Co, Limited",63f2d8738495cb0015019d7e,mydiary.journal.diary.diarywithlock.diaryjournal.secretdiary,android,Entertainment,1733.3019589126293
66d963bc01caff21940cbfc7,com.android.thememanager,Xiaomi Group,66d6b6896f113e001198b89c,com.android.thememanager,android,,1732.8319928002043
67f3786ae9924abb27e05fb6,Hello Town - AOS,Springcomes,56cc24fd0becf82e6b00001b,com.spcomes.hellotown,android,Gaming,1732.8210288769344
678cfad77d85b2b0743bb82b,Roku Remote Control,PrizePool Studios,63d26381542ff900147403ed,com.roku.remote.control.tv,android,Utility,1731.4899895085598
63f2e71196a3e42c774fd730,ColoringAlphabet_com.poteam.coloring.page_1669217910,Zego Global Ltd,5ce32f41e15f77001148e36d,1669217910,iOS,Gaming,1729.2960430261742
5432c0f02f64768173000111,My Talking Angela - appstore,Outfit7,561e8d946b8d90f61a001509,909351158,iOS,Gaming,1726.9321345699457
5e67195e73dde7000173d596,Mortal Kombat Android,WB Games,561e8d946b8d90f61a001926,com.wb.goog.mkx,android,Gaming,1725.9043698565915
669f7ec6251757c475bc5f58,mAst Lite Video Lite Editor,杭州小影科技,61e14e3a202b9b0017cfa923,com.mast.lite.video.editor,android,Utility,1725.584751879449
608a25f52456910f7881a3e9,Bingo Aloha,Century Games,561e8d946b8d90f61a001853,1562265193,iOS,Gaming,1723.582535747823
65816d14e8525ecc5feb76c4,Offline Games iOS,720 Media LLC,6256ab6a408c570018e1ef24,6470471626,iOS,Gaming,1723.1129293884405
6138c0617a4169b4b10f0602,Collect em All - Android,Voodoo,56d55c72562b9c353800000d,com.tarboosh.collectemall,android,Gaming,1722.7671162910015
62670818b090bdfbd3c53643,Cribbage Pro - iOS,"Fuller Systems, Inc.",626705dafb81ce0011e6bb0a,409644287,iOS,Gaming,1722.045569459592
6641b54ae0cbed6459a1b21e,Traffic iOS,Mavericks Mobile,58b91be73e5caab04b000296,6502278761,iOS,Gaming,1722.0393482880904
67b3499de9c06c560856a4d5,KnitOut,Rollic Games,5bec0018c9af0a7962a96f4a,6740406762,iOS,Gaming,1721.0542084562003
684fc58ffacb2c498d306d53,Panda Kingdom: Card Fortune,AIDU,622c91ad6305ed001a381eca,6746716046,iOS,Gaming,1719.3813844303606
64a13aa1831ce850a7063d54,Build A Babe,SuperSonic Studios,5e3692d21cd3cb0018dd4329,1660583025,iOS,Gaming,1717.327895782027
56347e03d1804d724700004a,Scatter Slots Murka,Murka,561e8d976b8d90f61a003e2e,944158857,iOS,Gaming,1714.7443631040605
60d14f111cea0ef0b134d7f0,Spider Solitaire - fanta,Zhongbo Soft,5821bd1c29f631ba3900041a,spider.solitaire.card.games.free.no.ads.klondike.solitare.patience.king,android,Gaming,1712.0993489172977
66b1cc64aef015d56fedde14,Number Match - Fun Puzzle Game iOS,Big Cake Group Limited,5bd009e27e1105796809759b,6473832648,iOS,Gaming,1710.1885123917873
52786f765182496c4c000007,Euchre 3D,A-Star Software LLC,561e8d936b8d90f61a000914,364909474,iOS,Gaming,1709.1731870082272
67f741a3b76095ec339bb5d2,Fantasy Fruit Merge,"HONG KONG JOLLY ART TECHNOLOGY CO., LIMITED",634fbc9a6d4a18001764bb23,com.fantfr.android.asyuit,android,Gaming,1708.7870669905005
674f859e9c09a5732a9124b2,Sort Dash Color Match,Lion Studios,5f064bf93191d60018f0fd5a,6737854991,iOS,Gaming,1708.4867553879672
646c82fa7a9273988e17a239,漫画社,"YINGQI ACG-TECHNOLOGY CO,LTD",63d7286136bded001412a80c,6444204893,iOS,Entertainment,1707.4563759830928
5c3571599f3cbd45d7dac121,HOLLA,Holla group Omega,62e7a3eff5d3e6001a4f5d82,com.exutech.chacha,android,Social,1707.1806873982748
63ca9e9da3d5c7cf2c7a9c5d,PlacaFip,Muriel Systems Tecnologia LTDA,63c0504c4803580014654037,br.kms.placafipe,android,Utility,1704.8340613485602
67657e81b74186f469dff354,app.artworkout.learn.how.to.draw,gamestudiopsv@gmail.com,5c657afed9e6e60012bab5d9,app.artworkout.learn.how.to.draw,android,Entertainment,1704.064081426422
6916e012d9f422a6a6759ce3,Revelix(3065),Majeed Ali,67595b7eaa157000111f0c2f,6754908918,iOS,Education,1703.281220620851
5dade7a0cf8ec00017a9fb09,AdVenture Capitalist IOS,Hyper Hippo Games,57acfd708adaf3aa6f00003e,927006017,iOS,Gaming,1702.0468855076838
675eafe52cd81ce692dbf18a,Offroad Outlaws,Battle Creek Games,674f5781e35e100011331c6b,1286538410,iOS,Gaming,1702.0428156348114
65b3a16fd5857e078ac198a3,ZOA_IOS_Zombie Apocalypse,Tap2Play LLC,5fb510aa8072bf0015d8d59d,6476762693,iOS,Gaming,1700.6134323496462
62b12bd96894d1a44ef4d55d,C1-英语-Moboreader,"FUZHOU JIARUAN SOFTWARE TECHNOLOGY CO.,LTD.",62a858f7348a840017e80ac5,1291247971,iOS,Education,1700.4065325980928
574eb37eba52e5ee5400007a,The Battle Cats(iOS),PONOS,56cff4d39deefe246000001d,850057092,iOS,Gaming,1699.078629225046
66cda322f04eb8d914d2b496,silent castle,Harvest Star Interactive Limited,6694f7a17c55ea0011aa98bc,com.survive.silentcastle,android,Gaming,1698.4778242922516
661f906a8f28921b7a276649,pop antistress simulator,XGAME STUDIO,65f3f9275e79b8001149e108,com.xplay.pop_antistress_simulator,android,Gaming,1698.005480217159
67b5aa652363a440422ff727,File Manager,"HONGKONG BESURE IT CO, LIMITED",6687b86f514c00001146b2bc,cn.feelcool.superfiles,android,Utility,1697.7171761217646
635278aafa4c4c10f5e3864b,Game Booster,BGNmobi,62a1d24e1a0eb9001b354ad8,com.burakgon.gamebooster3,android,Entertainment,1697.5553049428254
650067fc5946c49eb49f655d,Radio ES,"Appgeneration, Lda",61e93624cf7a710017932586,com.appmind.radios.es,android,Entertainment,1697.133538083488
60af692006933440a54aa295,Solitaire,Luckios Game Limited,561e8d976b8d90f61a004312,1277486668,iOS,Gaming,1695.4934938579531
6912ab8fdcd984f22c653283,HΙΤV: Watch Drama & Movies,RRTV,61b84202dacbc60017383dd8,6751234063,iOS,Entertainment,1695.3901315500773
68325d0467fc2e28cfbdd693,Slime Maker Games For Kids,MOBIRIX Corporation,6831d487fc11e60011205a27,1515110238,iOS,Gaming,1695.3801248064747
677df505a18672e70722bbda,Creepy Behind: Annoying Puzzle,FALCON GLOBAL LTD.,5a57133a3610bbb671016ff3,6739485516,iOS,Gaming,1692.7564409803485
6916d026ed51b32d73d4047d,Tile Sort Challenge,The Byte Combat (HongKong) Limited,6641b3748ffbbf0011f15c05,com.tiledfchallenge.sortlcpuzzle,android,Gaming,1692.232436559739
68188fc416e6847d6f09dfd3,Rummy 500 iOS,FIOGONIA LIMITED,58737456236d8f446400071c,6742179041,iOS,Gaming,1689.550917601733
65531516cf969be4de4d9b31,Weather5,Vegoo,65530fdb84a9bc0011812ed7,com.accurate.weather.forecast.live,android,Utility,1687.8843281954537
6618b895d4cf07f390cebc60,ball sort,"HIGGS TECHNOLOGY CO.,LIMITED",5c99bb9a419bc70011bbebcd,6479984627,iOS,Gaming,1687.380207601357
64770ffee9bdb0a36fb6b78a,Merge Sweets,Springcomes,56cc24fd0becf82e6b00001b,com.spcomes.emerge,android,Gaming,1686.613661358704
58d251c39e728c976b00053d,Board Kings Android,Jelly Button Games,561e8d946b8d90f61a001ade,com.jellybtn.boardkings,android,Gaming,1685.777045449181
6205dce90245ef25cee3fa94,mAst: Music Status Video Maker,杭州小影科技,61e14e3a202b9b0017cfa923,com.mast.status.video.edit,android,Utility,1685.6029453384945
65052e8b48832e941ea497ab,Car Out - Car Parking Jam 3D,"FUN CRADLE CO, LIMITED",638ac9a1a59060001b45b712,1601158907,iOS,Entertainment,1685.1625884055472
65e157f6f424fb42d8678f24,Find out Clean iOS,Mavericks Mobile,58b91be73e5caab04b000296,6477343484,iOS,Gaming,1684.692227253519
60acad91c9445c4980eac178,Words Of Wonders: Guru - iOS,Fugo Games,5bb6123fa4ae3604537ad781,1540919737,iOS,Gaming,1684.3608042413057
5942499f7f6e0f5824002bd0,Football Strike,Miniclip SA,561e8d926b8d90f61a00013e,com.miniclip.footballstrike,android,Entertainment,1684.343125816221
61641332bd73ef85523254ef,My Little Universe,Saygames LTD,5fc671cbba624b0015a61bf1,com.savetheworld.game,android,Gaming,1683.59058658035
61641296c9be3bf3df2b38c1,My Little Universe,Saygames LTD,5fc671cbba624b0015a61bf1,1586304393,iOS,Gaming,1683.5786801032582
63ff72c440f9e74e6c22fc38,SHO_ANDROID_Shoot It,Tap2Play LLC,5fb510aa8072bf0015d8d59d,com.freeplaysultanov.shootit,android,Gaming,1683.056188941256
68f9c9213b9fb0eb81c8f454,Happy Smash,HILOCEAN TECHNOLOGY LIMITED,67f8e7d1c4ce7000112628de,com.arlonstudio.smash,android,Gaming,1682.8873525927884
5bbde64febaf58797f4b7bc1,Wild,BlowFire,5ba1c5540d9c5a30588615fa,1135852485,iOS,Gaming,1682.6775191313463
654372be8c556a86968f43fd,Find Out iOS,Mavericks Mobile,58b91be73e5caab04b000296,6470959844,iOS,Gaming,1681.7809917115874
6826fcf01cd2863ca808749c,Şarkı Evreni (music.musicplayer.mp3player.pro),BRAIN KINGDOM TRADING LTD,650256fdc79cc700111a946a,music.musicplayer.mp3player.pro,android,Entertainment,1680.4483245625622
657b153be8260deb6c1b3847,Gin Rummy iOS FBig,FBig Apps,63c04aea0db2300014a8de59,1200891906,iOS,Gaming,1678.6005131041902
612d85d2f232d0253f8183bd,CATS&SOUP,HIDEA,610e5b101fd56c0018266452,1581431235,iOS,Gaming,1678.5665820286392
62455beb75f1616e3ddd1aeb,m25,dingdong,5dee0fe5eb22e8001714f2dc,com.downloaders.music.erton,android,Entertainment,1678.36614298731
5bc5a814a7806402bb362a6c,Monster Legends Android IS,Social Point,561e8d936b8d90f61a000838,es.socialpoint.MonsterLegends,android,Gaming,1677.1302344159428
643d6066ae364890de882064,ZOA_ANDROID_Zombie Apocalypse,Tap2Play LLC,5fb510aa8072bf0015d8d59d,com.RastleksGames.TheShootout,android,Gaming,1676.1732419726277
